Source,Source City,Source Country,Target,Target City,Target Country,Source Lat,Source Lon,Target Lat,Target Lon,Weight
HBA,Hobart,Australia,MEL,Melbourne (AU),Australia,-42.8361,147.51,-37.6733,144.843,43461
MEL,Melbourne (AU),Australia,HBA,Hobart,Australia,-37.6733,144.843,-42.8361,147.51,43461
PER,Perth,Australia,ADL,Adelaide,Australia,-31.9403,115.967,-34.945,138.531,18491
CNS,Cairns,Australia,MEL,Melbourne (AU),Australia,-16.8858,145.755,-37.6733,144.843,8210
LST,Launceston,Australia,MEL,Melbourne (AU),Australia,-41.5453,147.214,-37.6733,144.843,23085
MEL,Melbourne (AU),Australia,CNS,Cairns,Australia,-37.6733,144.843,-16.8858,145.755,10044
MEL,Melbourne (AU),Australia,LST,Launceston,Australia,-37.6733,144.843,-41.5453,147.214,23085
MEL,Melbourne (AU),Australia,PER,Perth,Australia,-37.6733,144.843,-31.9403,115.967,51179
PER,Perth,Australia,MEL,Melbourne (AU),Australia,-31.9403,115.967,-37.6733,144.843,51688
OOL,Gold Coast,Australia,SYD,Sydney (AU),Australia,-28.1644,153.505,-33.9461,151.177,49662
SYD,Sydney (AU),Australia,OOL,Gold Coast,Australia,-33.9461,151.177,-28.1644,153.505,49556
ADL,Adelaide,Australia,BME,Broome,Australia,-34.945,138.531,-17.9447,122.232,576
BME,Broome,Australia,ADL,Adelaide,Australia,-17.9447,122.232,-34.945,138.531,576
BNE,Brisbane,Australia,MEL,Melbourne (AU),Australia,-27.3842,153.117,-37.6733,144.843,112787
CBR,Canberra,Australia,SYD,Sydney (AU),Australia,-35.3069,149.195,-33.9461,151.177,58796
MEL,Melbourne (AU),Australia,ADL,Adelaide,Australia,-37.6733,144.843,-34.945,138.531,73947
MEL,Melbourne (AU),Australia,BNE,Brisbane,Australia,-37.6733,144.843,-27.3842,153.117,115605
SYD,Sydney (AU),Australia,CBR,Canberra,Australia,-33.9461,151.177,-35.3069,149.195,62832
ADL,Adelaide,Australia,BNE,Brisbane,Australia,-34.945,138.531,-27.3842,153.117,19972
BNE,Brisbane,Australia,ADL,Adelaide,Australia,-27.3842,153.117,-34.945,138.531,20077
ASP,Alice Springs,Australia,SYD,Sydney (AU),Australia,-23.8067,133.902,-33.9461,151.177,9423
SYD,Sydney (AU),Australia,ASP,Alice Springs,Australia,-33.9461,151.177,-23.8067,133.902,9423
BNE,Brisbane,Australia,ROK,Rockhampton,Australia,-27.3842,153.117,-23.3819,150.475,18454
MCY,Sunshine Coast,Australia,SYD,Sydney (AU),Australia,-26.6033,153.091,-33.9461,151.177,11590
ROK,Rockhampton,Australia,BNE,Brisbane,Australia,-23.3819,150.475,-27.3842,153.117,15992
SYD,Sydney (AU),Australia,MCY,Sunshine Coast,Australia,-33.9461,151.177,-26.6033,153.091,11590
BNE,Brisbane,Australia,MKY,Mackay,Australia,-27.3842,153.117,-21.1717,149.18,21330
MKY,Mackay,Australia,BNE,Brisbane,Australia,-21.1717,149.18,-27.3842,153.117,21330
CNB,Coonamble,Australia,DBO,Dubbo,Australia,-30.9833,148.376,-32.2167,148.575,216
DBO,Dubbo,Australia,CNB,Coonamble,Australia,-32.2167,148.575,-30.9833,148.376,216
CNB,Coonamble,Australia,WGE,Walgett,Australia,-30.9833,148.376,-30.0328,148.126,216
LHG,Lightning Ridge,Australia,WGE,Walgett,Australia,-29.4567,147.984,-30.0328,148.126,216
WGE,Walgett,Australia,CNB,Coonamble,Australia,-30.0328,148.126,-30.9833,148.376,216
WGE,Walgett,Australia,LHG,Lightning Ridge,Australia,-30.0328,148.126,-29.4567,147.984,216
DGE,Mudgee,Australia,SYD,Sydney (AU),Australia,-32.5625,149.611,-33.9461,151.177,400
SYD,Sydney (AU),Australia,DGE,Mudgee,Australia,-33.9461,151.177,-32.5625,149.611,400
BRK,Bourke,Australia,CAZ,Cobar,Australia,-30.0392,145.952,-31.5383,145.794,224
CAZ,Cobar,Australia,BRK,Bourke,Australia,-31.5383,145.794,-30.0392,145.952,216
CAZ,Cobar,Australia,DBO,Dubbo,Australia,-31.5383,145.794,-32.2167,148.575,408
DBO,Dubbo,Australia,CAZ,Cobar,Australia,-32.2167,148.575,-31.5383,145.794,400
DBO,Dubbo,Australia,SYD,Sydney (AU),Australia,-32.2167,148.575,-33.9461,151.177,10499
SYD,Sydney (AU),Australia,DBO,Dubbo,Australia,-33.9461,151.177,-32.2167,148.575,10499
CBR,Canberra,Australia,WGA,Wagga Wagga,Australia,-35.3069,149.195,-35.1653,147.466,184
WGA,Wagga Wagga,Australia,CBR,Canberra,Australia,-35.1653,147.466,-35.3069,149.195,184
CBR,Canberra,Australia,NTL,Newcastle (AU),Australia,-35.3069,149.195,-32.795,151.834,400
NTL,Newcastle (AU),Australia,CBR,Canberra,Australia,-32.795,151.834,-35.3069,149.195,400
ABX,Albury,Australia,CBR,Canberra,Australia,-36.0678,146.958,-35.3069,149.195,368
CBR,Canberra,Australia,ABX,Albury,Australia,-35.3069,149.195,-36.0678,146.958,368
GOV,Gove,Australia,RAM,Ramingining,Australia,-12.2694,136.818,-12.3564,134.898,40
RAM,Ramingining,Australia,GOV,Gove,Australia,-12.3564,134.898,-12.2694,136.818,72
NUB,Numbulwar,Australia,GOV,Gove,Australia,-14.2717,135.717,-12.2694,136.818,104
GOV,Gove,Australia,LEL,Lake Evella,Australia,-12.2694,136.818,-12.4989,135.806,144
LEL,Lake Evella,Australia,GOV,Gove,Australia,-12.4989,135.806,-12.2694,136.818,136
GTE,Groote Eylandt,Australia,NUB,Numbulwar,Australia,-13.975,136.46,-14.2717,135.717,184
NUB,Numbulwar,Australia,GTE,Groote Eylandt,Australia,-14.2717,135.717,-13.975,136.46,80
ELC,Elcho Island,Australia,MGT,Milingimbi Island,Australia,-12.0194,135.571,-12.0944,134.894,248
MGT,Milingimbi Island,Australia,ELC,Elcho Island,Australia,-12.0944,134.894,-12.0194,135.571,360
MGT,Milingimbi Island,Australia,RAM,Ramingining,Australia,-12.0944,134.894,-12.3564,134.898,104
RAM,Ramingining,Australia,MGT,Milingimbi Island,Australia,-12.3564,134.898,-12.0944,134.894,352
MNG,Maningrida,Australia,RAM,Ramingining,Australia,-12.0561,134.234,-12.3564,134.898,216
RAM,Ramingining,Australia,MNG,Maningrida,Australia,-12.3564,134.898,-12.0561,134.234,40
ELC,Elcho Island,Australia,MNG,Maningrida,Australia,-12.0194,135.571,-12.0561,134.234,144
MNG,Maningrida,Australia,ELC,Elcho Island,Australia,-12.0561,134.234,-12.0194,135.571,104
ELC,Elcho Island,Australia,GOV,Gove,Australia,-12.0194,135.571,-12.2694,136.818,184
ELC,Elcho Island,Australia,RAM,Ramingining,Australia,-12.0194,135.571,-12.3564,134.898,144
GOV,Gove,Australia,ELC,Elcho Island,Australia,-12.2694,136.818,-12.0194,135.571,208
GOV,Gove,Australia,GTE,Groote Eylandt,Australia,-12.2694,136.818,-13.975,136.46,844
GTE,Groote Eylandt,Australia,GOV,Gove,Australia,-13.975,136.46,-12.2694,136.818,740
RAM,Ramingining,Australia,ELC,Elcho Island,Australia,-12.3564,134.898,-12.0194,135.571,40
MGT,Milingimbi Island,Australia,MNG,Maningrida,Australia,-12.0944,134.894,-12.0561,134.234,392
MNG,Maningrida,Australia,MGT,Milingimbi Island,Australia,-12.0561,134.234,-12.0944,134.894,256
ELC,Elcho Island,Australia,LEL,Lake Evella,Australia,-12.0194,135.571,-12.4989,135.806,136
LEL,Lake Evella,Australia,ELC,Elcho Island,Australia,-12.4989,135.806,-12.0194,135.571,144
BME,Broome,Australia,PHE,Port Hedland,Australia,-17.9447,122.232,-20.3778,118.626,117
FIZ,Fitzroy Crossing,Australia,HCQ,Halls Creek,Australia,-18.1819,125.559,-18.2339,127.67,243
HCQ,Halls Creek,Australia,FIZ,Fitzroy Crossing,Australia,-18.2339,127.67,-18.1819,125.559,198
PHE,Port Hedland,Australia,BME,Broome,Australia,-20.3778,118.626,-17.9447,122.232,117
BME,Broome,Australia,FIZ,Fitzroy Crossing,Australia,-17.9447,122.232,-18.1819,125.559,243
FIZ,Fitzroy Crossing,Australia,BME,Broome,Australia,-18.1819,125.559,-17.9447,122.232,198
HCQ,Halls Creek,Australia,BME,Broome,Australia,-18.2339,127.67,-17.9447,122.232,36
KTA,Karratha,Australia,PHE,Port Hedland,Australia,-20.7122,116.773,-20.3778,118.626,373
PHE,Port Hedland,Australia,KTA,Karratha,Australia,-20.3778,118.626,-20.7122,116.773,373
BDD,Badu Island,Australia,KUG,Kubin Island,Australia,-10.15,142.173,-10.225,142.218,918
CNC,Coconut Island,Australia,ABM,Bamaga,Australia,-10.05,143.07,-10.9508,142.459,115
CNC,Coconut Island,Australia,OKR,Yorke Island,Australia,-10.05,143.07,-9.7528,143.406,358
KUG,Kubin Island,Australia,BDD,Badu Island,Australia,-10.225,142.218,-10.15,142.173,378
MYI,Murray Island,Australia,NLF,Darnley Island,Australia,-9.91667,144.055,-9.58333,143.767,503
OKR,Yorke Island,Australia,CNC,Coconut Island,Australia,-9.7528,143.406,-10.05,143.07,151
ABM,Bamaga,Australia,UBB,Mabuiag Island,Australia,-10.9508,142.459,-9.95,142.183,36
HID,Horn Island,Australia,TIS,Thursday Island,Australia,-10.5864,142.29,-10.58666666,142.28749999,115
ABM,Bamaga,Australia,CNS,Cairns,Australia,-10.9508,142.459,-16.8858,145.755,665
ABM,Bamaga,Australia,HID,Horn Island,Australia,-10.9508,142.459,-10.5864,142.29,135
CNC,Coconut Island,Australia,XMY,Yam Island,Australia,-10.05,143.07,-9.90111,142.776,467
CNS,Cairns,Australia,ABM,Bamaga,Australia,-16.8858,145.755,-10.9508,142.459,665
HID,Horn Island,Australia,ABM,Bamaga,Australia,-10.5864,142.29,-10.9508,142.459,135
XMY,Yam Island,Australia,CNC,Coconut Island,Australia,-9.90111,142.776,-10.05,143.07,623
BDD,Badu Island,Australia,UBB,Mabuiag Island,Australia,-10.15,142.173,-9.95,142.183,243
UBB,Mabuiag Island,Australia,BDD,Badu Island,Australia,-9.95,142.183,-10.15,142.173,243
XMY,Yam Island,Australia,ABM,Bamaga,Australia,-9.90111,142.776,-10.9508,142.459,20
GIC,Boigu Island,Australia,UBB,Mabuiag Island,Australia,-9.23278,142.218,-9.95,142.183,36
ABM,Bamaga,Australia,SBR,Saibai Island,Australia,-10.9508,142.459,-9.37833,142.625,207
KUG,Kubin Island,Australia,ABM,Bamaga,Australia,-10.225,142.218,-10.9508,142.459,243
ABM,Bamaga,Australia,SYU,Warraber Island,Australia,-10.9508,142.459,-10.2083,142.825,243
SBR,Saibai Island,Australia,HID,Horn Island,Australia,-9.37833,142.625,-10.5864,142.29,590
SYU,Warraber Island,Australia,ABM,Bamaga,Australia,-10.2083,142.825,-10.9508,142.459,243
HID,Horn Island,Australia,KUG,Kubin Island,Australia,-10.5864,142.29,-10.225,142.218,585
HID,Horn Island,Australia,XMY,Yam Island,Australia,-10.5864,142.29,-9.90111,142.776,400
KUG,Kubin Island,Australia,HID,Horn Island,Australia,-10.225,142.218,-10.5864,142.29,1125
KUG,Kubin Island,Australia,UBB,Mabuiag Island,Australia,-10.225,142.218,-9.95,142.183,207
UBB,Mabuiag Island,Australia,KUG,Kubin Island,Australia,-9.95,142.183,-10.225,142.218,207
XMY,Yam Island,Australia,HID,Horn Island,Australia,-9.90111,142.776,-10.5864,142.29,280
HID,Horn Island,Australia,GIC,Boigu Island,Australia,-10.5864,142.29,-9.23278,142.218,490
OKR,Yorke Island,Australia,HID,Horn Island,Australia,-9.7528,143.406,-10.5864,142.29,473
GIC,Boigu Island,Australia,SBR,Saibai Island,Australia,-9.23278,142.218,-9.37833,142.625,797
HID,Horn Island,Australia,SYU,Warraber Island,Australia,-10.5864,142.29,-10.2083,142.825,953
SBR,Saibai Island,Australia,GIC,Boigu Island,Australia,-9.37833,142.625,-9.23278,142.218,630
SBR,Saibai Island,Australia,XMY,Yam Island,Australia,-9.37833,142.625,-9.90111,142.776,20
SYU,Warraber Island,Australia,HID,Horn Island,Australia,-10.2083,142.825,-10.5864,142.29,1073
XMY,Yam Island,Australia,SBR,Saibai Island,Australia,-9.90111,142.776,-9.37833,142.625,20
HID,Horn Island,Australia,MYI,Murray Island,Australia,-10.5864,142.29,-9.91667,144.055,503
OKR,Yorke Island,Australia,XMY,Yam Island,Australia,-9.7528,143.406,-9.90111,142.776,450
SBR,Saibai Island,Australia,UBB,Mabuiag Island,Australia,-9.37833,142.625,-9.95,142.183,207
UBB,Mabuiag Island,Australia,SBR,Saibai Island,Australia,-9.95,142.183,-9.37833,142.625,243
CNC,Coconut Island,Australia,HID,Horn Island,Australia,-10.05,143.07,-10.5864,142.29,115
HID,Horn Island,Australia,CNC,Coconut Island,Australia,-10.5864,142.29,-10.05,143.07,115
ABM,Bamaga,Australia,KUG,Kubin Island,Australia,-10.9508,142.459,-10.225,142.218,135
HID,Horn Island,Australia,UBB,Mabuiag Island,Australia,-10.5864,142.29,-9.95,142.183,243
SYU,Warraber Island,Australia,OKR,Yorke Island,Australia,-10.2083,142.825,-9.7528,143.406,36
UBB,Mabuiag Island,Australia,HID,Horn Island,Australia,-9.95,142.183,-10.5864,142.29,243
SBR,Saibai Island,Australia,ABM,Bamaga,Australia,-9.37833,142.625,-10.9508,142.459,115
ABM,Bamaga,Australia,MYI,Murray Island,Australia,-10.9508,142.459,-9.91667,144.055,243
CNC,Coconut Island,Australia,SYU,Warraber Island,Australia,-10.05,143.07,-10.2083,142.825,416
SYU,Warraber Island,Australia,CNC,Coconut Island,Australia,-10.2083,142.825,-10.05,143.07,467
SYU,Warraber Island,Australia,XMY,Yam Island,Australia,-10.2083,142.825,-9.90111,142.776,450
XMY,Yam Island,Australia,SYU,Warraber Island,Australia,-9.90111,142.776,-10.2083,142.825,864
NLF,Darnley Island,Australia,OKR,Yorke Island,Australia,-9.58333,143.767,-9.7528,143.406,403
MKR,Meekatharra,Australia,WUN,Wiluna,Australia,-26.6117,118.548,-26.6292,120.221,76
WUN,Wiluna,Australia,MKR,Meekatharra,Australia,-26.6292,120.221,-26.6117,118.548,76
BME,Broome,Australia,DRB,Derby,Australia,-17.9447,122.232,-17.37,123.661,513
DRB,Derby,Australia,BME,Broome,Australia,-17.37,123.661,-17.9447,122.232,513
MKR,Meekatharra,Australia,PER,Perth,Australia,-26.6117,118.548,-31.9403,115.967,76
PER,Perth,Australia,MKR,Meekatharra,Australia,-31.9403,115.967,-26.6117,118.548,76
PER,Perth,Australia,WUN,Wiluna,Australia,-31.9403,115.967,-26.6292,120.221,76
WUN,Wiluna,Australia,PER,Perth,Australia,-26.6292,120.221,-31.9403,115.967,76
MMG,Mount Magnet,Australia,PER,Perth,Australia,-28.1161,117.842,-31.9403,115.967,288
PER,Perth,Australia,MMG,Mount Magnet,Australia,-31.9403,115.967,-28.1161,117.842,288
KAX,Kalbarri,Australia,PER,Perth,Australia,-27.6928,114.259,-31.9403,115.967,95
PER,Perth,Australia,KAX,Kalbarri,Australia,-31.9403,115.967,-27.6928,114.259,95
ADL,Adelaide,Australia,MOO,Moomba,Australia,-34.945,138.531,-28.0994,140.197,2304
MOO,Moomba,Australia,ADL,Adelaide,Australia,-28.0994,140.197,-34.945,138.531,2048
MOO,Moomba,Australia,BNE,Brisbane,Australia,-28.0994,140.197,-27.3842,153.117,256
DRW,Darwin,Australia,MCV,Mcarthur River,Australia,-12.4147,130.877,-16.4425,136.084,1512
MCV,Mcarthur River,Australia,DRW,Darwin,Australia,-16.4425,136.084,-12.4147,130.877,1512
LEA,Learmonth,Australia,PER,Perth,Australia,-22.2356,114.089,-31.9403,115.967,1164
PER,Perth,Australia,LEA,Learmonth,Australia,-31.9403,115.967,-22.2356,114.089,1490
CNS,Cairns,Australia,CUQ,Coen,Australia,-16.8858,145.755,-13.7611,143.113,70
CUQ,Coen,Australia,CNS,Cairns,Australia,-13.7611,143.113,-16.8858,145.755,20
CUQ,Coen,Australia,IRG,Lockhart River,Australia,-13.7611,143.113,-12.7869,143.305,70
IRG,Lockhart River,Australia,CUQ,Coen,Australia,-12.7869,143.305,-13.7611,143.113,20
CNS,Cairns,Australia,CTN,Cooktown,Australia,-16.8858,145.755,-15.4447,145.184,290
CNS,Cairns,Australia,OKR,Yorke Island,Australia,-16.8858,145.755,-9.7528,143.406,110
CTN,Cooktown,Australia,CNS,Cairns,Australia,-15.4447,145.184,-16.8858,145.755,290
OKR,Yorke Island,Australia,CNS,Cairns,Australia,-9.7528,143.406,-16.8858,145.755,110
AUU,Aurukun Mission,Australia,CNS,Cairns,Australia,-13.3541,141.721,-16.8858,145.755,90
CNS,Cairns,Australia,AUU,Aurukun Mission,Australia,-16.8858,145.755,-13.3541,141.721,90
HID,Horn Island,Australia,OKR,Yorke Island,Australia,-10.5864,142.29,-9.7528,143.406,70
CNS,Cairns,Australia,IRG,Lockhart River,Australia,-16.8858,145.755,-12.7869,143.305,85
CNS,Cairns,Australia,KRB,Karumba,Australia,-16.8858,145.755,-17.4567,140.83,135
IRG,Lockhart River,Australia,CNS,Cairns,Australia,-12.7869,143.305,-16.8858,145.755,135
KRB,Karumba,Australia,CNS,Cairns,Australia,-17.4567,140.83,-16.8858,145.755,135
BEO,Newcastle (AU),Australia,SYD,Sydney (AU),Australia,-33.0667,151.648,-33.9461,151.177,3536
SYD,Sydney (AU),Australia,BEO,Newcastle (AU),Australia,-33.9461,151.177,-33.0667,151.648,3536
BLT,Blackwater,Australia,EMD,Emerald,Australia,-23.6031,148.807,-23.5675,148.179,828
BNE,Brisbane,Australia,NTL,Newcastle (AU),Australia,-27.3842,153.117,-32.795,151.834,2936
ADL,Adelaide,Australia,DRW,Darwin,Australia,-34.945,138.531,-12.4147,130.877,8499
ARM,Armidale,Australia,TMW,Tamworth,Australia,-30.5281,151.617,-31.0839,150.847,1994
ASP,Alice Springs,Australia,MEL,Melbourne (AU),Australia,-23.8067,133.902,-37.6733,144.843,3697
ASP,Alice Springs,Australia,DRW,Darwin,Australia,-23.8067,133.902,-12.4147,130.877,5955
ASP,Alice Springs,Australia,PER,Perth,Australia,-23.8067,133.902,-31.9403,115.967,2788
CNS,Cairns,Australia,GOV,Gove,Australia,-16.8858,145.755,-12.2694,136.818,2312
EMD,Emerald,Australia,BLT,Blackwater,Australia,-23.5675,148.179,-23.6031,148.807,144
GOV,Gove,Australia,CNS,Cairns,Australia,-12.2694,136.818,-16.8858,145.755,2312
HTI,Hamilton Island,Australia,SYD,Sydney (AU),Australia,-20.3581,148.952,-33.9461,151.177,8648
LDH,Lord Howe Island,Australia,SYD,Sydney (AU),Australia,-31.5383,159.077,-33.9461,151.177,756
BME,Broome,Australia,PER,Perth,Australia,-17.9447,122.232,-31.9403,115.967,9086
BNE,Brisbane,Australia,BKQ,Blackall,Australia,-27.3842,153.117,-24.4278,145.429,524
DRW,Darwin,Australia,ADL,Adelaide,Australia,-12.4147,130.877,-34.945,138.531,8499
KTA,Karratha,Australia,PER,Perth,Australia,-20.7122,116.773,-31.9403,115.967,8244
CNS,Cairns,Australia,HID,Horn Island,Australia,-16.8858,145.755,-10.5864,142.29,2844
DRW,Darwin,Australia,ASP,Alice Springs,Australia,-12.4147,130.877,-23.8067,133.902,5977
DRW,Darwin,Australia,GOV,Gove,Australia,-12.4147,130.877,-12.2694,136.818,2972
GOV,Gove,Australia,DRW,Darwin,Australia,-12.2694,136.818,-12.4147,130.877,2972
HID,Horn Island,Australia,CNS,Cairns,Australia,-10.5864,142.29,-16.8858,145.755,2844
MKY,Mackay,Australia,TSV,Townsville,Australia,-21.1717,149.18,-19.2525,146.765,3384
NTL,Newcastle (AU),Australia,BNE,Brisbane,Australia,-32.795,151.834,-27.3842,153.117,3080
LRE,Longreach,Australia,BCI,Barcaldine,Australia,-23.4342,144.28,-23.5653,145.307,50
MEL,Melbourne (AU),Australia,ASP,Alice Springs,Australia,-37.6733,144.843,-23.8067,133.902,3697
PER,Perth,Australia,BME,Broome,Australia,-31.9403,115.967,-17.9447,122.232,9210
PER,Perth,Australia,KTA,Karratha,Australia,-31.9403,115.967,-20.7122,116.773,8244
MEL,Melbourne (AU),Australia,MHU,Mount Hotham,Australia,-37.6733,144.843,-37.0475,147.334,468
ROK,Rockhampton,Australia,SYD,Sydney (AU),Australia,-23.3819,150.475,-33.9461,151.177,1872
SYD,Sydney (AU),Australia,HTI,Hamilton Island,Australia,-33.9461,151.177,-20.3581,148.952,8648
SYD,Sydney (AU),Australia,LDH,Lord Howe Island,Australia,-33.9461,151.177,-31.5383,159.077,756
MHU,Mount Hotham,Australia,MEL,Melbourne (AU),Australia,-37.0475,147.334,-37.6733,144.843,468
PER,Perth,Australia,ASP,Alice Springs,Australia,-31.9403,115.967,-23.8067,133.902,2718
ABX,Albury,Australia,SYD,Sydney (AU),Australia,-36.0678,146.958,-33.9461,151.177,9394
ASP,Alice Springs,Australia,BME,Broome,Australia,-23.8067,133.902,-17.9447,122.232,1208
BLT,Blackwater,Australia,BNE,Brisbane,Australia,-23.6031,148.807,-27.3842,153.117,144
SYD,Sydney (AU),Australia,ROK,Rockhampton,Australia,-33.9461,151.177,-23.3819,150.475,1872
TSV,Townsville,Australia,MKY,Mackay,Australia,-19.2525,146.765,-21.1717,149.18,3384
BME,Broome,Australia,ASP,Alice Springs,Australia,-17.9447,122.232,-23.8067,133.902,1256
BNE,Brisbane,Australia,BLT,Blackwater,Australia,-27.3842,153.117,-23.6031,148.807,828
BNK,Ballina,Australia,SYD,Sydney (AU),Australia,-28.8339,153.562,-33.9461,151.177,3404
ASP,Alice Springs,Australia,CNS,Cairns,Australia,-23.8067,133.902,-16.8858,145.755,2568
AYQ,Ayers Rock,Australia,SYD,Sydney (AU),Australia,-25.1861,130.976,-33.9461,151.177,6457
DPO,Devonport,Australia,MEL,Melbourne (AU),Australia,-41.1697,146.43,-37.6733,144.843,6552
GFN,Grafton,Australia,SYD,Sydney (AU),Australia,-29.7594,153.03,-33.9461,151.177,2232
BNE,Brisbane,Australia,OOL,Gold Coast,Australia,-27.3842,153.117,-28.1644,153.505,1646
CFS,Coffs Harbour,Australia,GFN,Grafton,Australia,-30.3206,153.116,-29.7594,153.03,1336
CNS,Cairns,Australia,ASP,Alice Springs,Australia,-16.8858,145.755,-23.8067,133.902,2568
GFN,Grafton,Australia,CFS,Coffs Harbour,Australia,-29.7594,153.03,-30.3206,153.116,1336
GLT,Gladstone,Australia,ROK,Rockhampton,Australia,-23.8697,151.223,-23.3819,150.475,1550
KGI,Kalgoorlie-Boulder,Australia,PER,Perth,Australia,-30.7894,121.462,-31.9403,115.967,10517
MEL,Melbourne (AU),Australia,DPO,Devonport,Australia,-37.6733,144.843,-41.1697,146.43,6552
LST,Launceston,Australia,SYD,Sydney (AU),Australia,-41.5453,147.214,-33.9461,151.177,3627
PER,Perth,Australia,KGI,Kalgoorlie-Boulder,Australia,-31.9403,115.967,-30.7894,121.462,10517
PER,Perth,Australia,PHE,Port Hedland,Australia,-31.9403,115.967,-20.3778,118.626,5002
PHE,Port Hedland,Australia,PER,Perth,Australia,-20.3778,118.626,-31.9403,115.967,5002
OOL,Gold Coast,Australia,BNE,Brisbane,Australia,-28.1644,153.505,-27.3842,153.117,1502
PBO,Paraburdoo,Australia,PER,Perth,Australia,-23.1711,117.745,-31.9403,115.967,3051
PER,Perth,Australia,PBO,Paraburdoo,Australia,-31.9403,115.967,-23.1711,117.745,3029
ROK,Rockhampton,Australia,GLT,Gladstone,Australia,-23.3819,150.475,-23.8697,151.223,4012
SYD,Sydney (AU),Australia,AYQ,Ayers Rock,Australia,-33.9461,151.177,-25.1861,130.976,6457
SYD,Sydney (AU),Australia,ABX,Albury,Australia,-33.9461,151.177,-36.0678,146.958,9394
SYD,Sydney (AU),Australia,BNK,Ballina,Australia,-33.9461,151.177,-28.8339,153.562,4520
SYD,Sydney (AU),Australia,GFN,Grafton,Australia,-33.9461,151.177,-29.7594,153.03,2232
ZNE,Newman,Australia,PBO,Paraburdoo,Australia,-23.4178,119.803,-23.1711,117.745,892
SYD,Sydney (AU),Australia,LST,Launceston,Australia,-33.9461,151.177,-41.5453,147.214,3627
BNE,Brisbane,Australia,HTI,Hamilton Island,Australia,-27.3842,153.117,-20.3581,148.952,4016
ADL,Adelaide,Australia,CBR,Canberra,Australia,-34.945,138.531,-35.3069,149.195,6427
DRW,Darwin,Australia,MEL,Melbourne (AU),Australia,-12.4147,130.877,-37.6733,144.843,3027
HTI,Hamilton Island,Australia,BNE,Brisbane,Australia,-20.3581,148.952,-27.3842,153.117,4016
ASP,Alice Springs,Australia,BNE,Brisbane,Australia,-23.8067,133.902,-27.3842,153.117,1292
BNE,Brisbane,Australia,ASP,Alice Springs,Australia,-27.3842,153.117,-23.8067,133.902,1292
BNE,Brisbane,Australia,LDH,Lord Howe Island,Australia,-27.3842,153.117,-31.5383,159.077,144
MEL,Melbourne (AU),Australia,DRW,Darwin,Australia,-37.6733,144.843,-12.4147,130.877,3027
MRZ,Moree,Australia,SYD,Sydney (AU),Australia,-29.4989,149.845,-33.9461,151.177,2088
CNS,Cairns,Australia,WEI,Weipa,Australia,-16.8858,145.755,-12.6786,141.925,1936
ASP,Alice Springs,Australia,AYQ,Ayers Rock,Australia,-23.8067,133.902,-25.1861,130.976,2499
AYQ,Ayers Rock,Australia,ASP,Alice Springs,Australia,-25.1861,130.976,-23.8067,133.902,2499
AYQ,Ayers Rock,Australia,CNS,Cairns,Australia,-25.1861,130.976,-16.8858,145.755,5655
BCI,Barcaldine,Australia,LRE,Longreach,Australia,-23.5653,145.307,-23.4342,144.28,504
DRW,Darwin,Australia,PER,Perth,Australia,-12.4147,130.877,-31.9403,115.967,4871
LDH,Lord Howe Island,Australia,BNE,Brisbane,Australia,-31.5383,159.077,-27.3842,153.117,144
SYD,Sydney (AU),Australia,TMW,Tamworth,Australia,-33.9461,151.177,-31.0839,150.847,4870
TMW,Tamworth,Australia,SYD,Sydney (AU),Australia,-31.0839,150.847,-33.9461,151.177,5028
CNS,Cairns,Australia,AYQ,Ayers Rock,Australia,-16.8858,145.755,-25.1861,130.976,5633
CNS,Cairns,Australia,HTI,Hamilton Island,Australia,-16.8858,145.755,-20.3581,148.952,1416
HTI,Hamilton Island,Australia,CNS,Cairns,Australia,-20.3581,148.952,-16.8858,145.755,1416
MKY,Mackay,Australia,ROK,Rockhampton,Australia,-21.1717,149.18,-23.3819,150.475,2918
NTL,Newcastle (AU),Australia,OOL,Gold Coast,Australia,-32.795,151.834,-28.1644,153.505,1502
OOL,Gold Coast,Australia,NTL,Newcastle (AU),Australia,-28.1644,153.505,-32.795,151.834,1646
PER,Perth,Australia,DRW,Darwin,Australia,-31.9403,115.967,-12.4147,130.877,4871
